"STATION","NAME","DATE","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES"
"USC00417588","RICHARDSON, TX US","2017-04-14","80",",,7","64",",,7","71",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-04-15","78",",,7","64",",,7","71",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-04-16","79",",,7","65",",,7","69",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-04-17","72",",,7","62",",,7","63",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-04-18","81",",,7","62",",,7","67",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-04-19","82",",,7","65",",,7","72",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-04-20","83",",,7","68",",,7","73",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-04-21","82",",,7","59",",,7","59",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-04-22","60",",,7","51",",,7","51",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-04-23","71",",,7","47",",,7","53",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-04-24","75",",,7","47",",,7","67",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-04-25","83",",,7","60",",,7","73",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-04-26","74",",,7","48",",,7","48",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-04-27","74",",,7","44",",,7","67",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-04-28","85",",,7","64",",,7","79",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-04-29","87",",,7","54",",,7","54",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-04-30","65",",,7","47",",,7","53",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-05-01","82",",,7","47",",,7","66",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-05-02","85",",,7","61",",,7","74",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-05-03","77",",,7","56",",,7","56",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-05-04","72",",,7","51",",,7","62",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-05-05","77",",,7","54",",,7","59",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-05-06","84",",,7","50",",,7","69",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-05-07","85",",,7","57",",,7","74",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-05-08","82",",,7","62",",,7","71",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-05-09","79",",,7","69",",,7","74",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-05-10","79",",,7","69",",,7","69",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-05-11","84",",,7","69",",,7","72",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-05-12","75",",,7","60",",,7","66",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-05-13","82",",,7","58",",,7","68",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-05-14","87",",,7","62",",,7","75",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-05-15","86",",,7","67",",,7","75",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-05-16","80",",,7","67",",,7","74",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-05-17","88",",,7","66",",,7","75",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-05-18","89",",,7","74",",,7","80",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-05-19","85",",,7","73",",,7","80",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-05-20","80",",,7","65",",,7","69",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-05-21","78",",,7","59",",,7","69",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-05-22","77",",,7","61",",,7","64",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-05-23","74",",,7","59",",,7","59",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-05-24","79",",,7","55",",,7","65",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-05-25","88",",,7","59",",,7","76",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-05-26","93",",,7","73",",,7","81",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-05-27","88",",,7","71",",,7","83",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-05-28","83",",,7","69",",,7","72",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-05-29","86",",,7","65",",,7","66",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-05-30","86",",,7","61",",,7","71",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-05-31","90",",,7","66",",,7","78",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-06-01","84",",,7","69",",,7","70",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-06-02","82",",,7","67",",,7","68",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-06-03","81",",,7","66",",,7","71",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-06-04","86",",,7","68",",,7","69",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-06-05","82",",,7","67",",,7","70",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-06-06","90",",,7","68",",,7","77",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-06-07","88",",,7","70",",,7","74",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-06-08","86",",,7","68",",,7","73",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-06-09","77",",,7","64",",,7","70",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-06-10","86",",,7","69",",,7","77",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-06-11","87",",,7","72",",,7","79",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-06-12","90",",,7","74",",,7","79",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-06-13","91",",,7","76",",,7","81",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-06-14","91",",,7","76",",,7","82",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-06-15","96",",,7","77",",,7","84",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-06-16","94",",,7","77",",,7","84",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-06-17","91",",,7","76",",,7","82",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-06-18","92",",,7","77",",,7","83",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-06-19","88",",,7","71",",,7","77",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-06-20","91",",,7","73",",,7","78",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-06-21","89",",,7","77",",,7","77",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-06-22","88",",,7","73",",,7","77",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-06-23","97",",,7","75",",,7","87",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-06-24","87",",,7","69",",,7","73",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-06-25","85",",,7","70",",,7","75",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-06-26","85",",,7","70",",,7","77",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-06-27","87",",,7","71",",,7","77",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-06-28","88",",,7","71",",,7","80",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-06-29","90",",,7","73",",,7","81",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-06-30","93",",,7","78",",,7","87",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-07-01","93",",,7","78",",,7","87",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-07-02","92",",,7","72",",,7","84",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-07-03","91",",,7","77",",,7","82",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-07-04","91",",,7","67",",,7","83",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-07-05","91",",,7","72",",,7","73",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-07-06","93",",,7","71",",,7","80",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-07-07","95",",,7","75",",,7","76",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-07-08","95",",,7","73",",,7","75",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-07-09","95",",,7","73",",,7","73",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-07-10","92",",,7","71",",,7","80",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-07-11","94",",,7","70",",,7","85",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-07-12","93",",,7","71",",,7","83",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-07-13","95",",,7","77",",,7","83",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-07-14","95",",,7","77",",,7","85",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-07-15","91",",,7","75",",,7","79",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-07-16","93",",,7","74",",,7","80",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-07-17","93",",,7","75",",,7","82",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-07-18","94",",,7","77",",,7","85",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-07-19","95",",,7","79",",,7","86",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-07-20","97",",,7","78",",,7","86",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-07-21","98",",,7","78",",,7","86",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-07-22","98",",,7","78",",,7","87",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-07-23","97",",,7","71",",,7","71",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-07-24","90",",,7","71",",,7","80",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-07-25","93",",,7","76",",,7","85",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-07-26","95",",,7","77",",,7","87",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-07-27","99",",,7","79",",,7","87",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-07-28","101",",,7","81",",,7","90",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-07-29","101",",,7","79",",,7","83",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-07-30","90",",,7","76",",,7","78",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-07-31","89",",,7","70",",,7","80",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-08-01","89",",,7","70",",,7","80",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-08-02","84",",,7","72",",,7","76",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-08-03","91",",,7","71",",,7","81",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-08-04","94",",,7","75",",,7","77",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-08-05","95",",,7","75",",,7","84",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-08-06","92",",,7","79",",,7","79",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-08-07","90",",,7","71",",,7","76",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-08-08","87",",,7","71",",,7","77",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-08-09","89",",,7","73",",,7","79",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-08-10","97",",,7","74",",,7","86",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-08-11","96",",,7","79",",,7","84",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-08-12","97",",,7","75",",,7","75",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-08-13","89",",,7","74",",,7","79",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-08-14","91",",,7","72",",,7","80",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-08-15","93",",,7","78",",,7","84",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-08-16","94",",,7","78",",,7","85",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-08-17","90",",,7","70",",,7","76",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-08-18","89",",,7","75",",,7","78",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-08-19","97",",,7","76",",,7","86",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-08-20","96",",,7","80",",,7","85",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-08-21","93",",,7","77",",,7","82",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-08-22","96",",,7","76",",,7","85",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-08-23","87",",,7","73",",,7","78",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-08-24","86",",,7","74",",,7","77",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-08-25","83",",,7","72",",,7","75",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-08-26","79",",,7","72",",,7","74",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-08-27","83",",,7","71",",,7","75",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-08-28","84",",,7","72",",,7","72",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-08-29","86",",,7","69",",,7","76",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-08-30","85",",,7","68",",,7","75",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-09-01","89",",,7","75",",,7","75",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-09-02","92",",,7","69",",,7","80",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-09-03","93",",,7","74",",,7","81",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-09-04","93",",,7","74",",,7","80",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-09-05","89",",,7","72",",,7","72",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-09-06","81",",,7","63",",,7","65",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-09-07","85",",,7","55",",,7","65",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-09-08","82",",,7","56",",,7","69",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-09-09","83",",,7","69",",,7","71",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-09-10","83",",,7","61",",,7","65",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-09-11","83",",,7","58",",,7","66",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-09-12","81",",,7","61",",,7","67",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-09-13","88",",,7","60",",,7","73",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-09-14","94",",,7","64",",,7","81",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-09-15","91",",,7","72",",,7","79",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-09-16","92",",,7","73",",,7","80",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-09-17","92",",,7","72",",,7","80",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-09-18","92",",,7","69",",,7","79",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-09-19","94",",,7","73",",,7","81",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-09-20","94",",,7","74",",,7","84",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-09-21","93",",,7","77",",,7","78",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-09-22","92",",,7","73",",,7","80",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-09-23","93",",,7","71",",,7","80",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-09-24","91",",,7","72",",,7","79",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-09-25","90",",,7","68",",,7","80",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-09-26","86",",,7","73",",,7","73",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-09-27","89",",,7","69",",,7","70",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-09-28","78",",,7","67",",,7","67",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-09-29","70",",,7","64",",,7","67",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-09-30","84",",,7","62",",,7","67",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-10-01","86",",,7","64",",,7","77",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-10-02","88",",,7","67",",,7","75",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-10-03","84",",,7","73",",,7","75",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-10-04","85",",,7","74",",,7","74",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-10-05","87",",,7","67",",,7","76",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-10-06","86",",,7","68",",,7","72",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-10-07","85",",,7","66",",,7","66",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-10-08","87",",,7","56",",,7","75",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-10-09","92",",,7","70",",,7","72",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-10-10","72",",,7","53",",,7","55",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-10-11","74",",,7","48",",,7","58",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-10-12","85",",,7","56",",,7","75",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-10-13","90",",,7","69",",,7","78",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-10-14","90",",,7","70",",,7","79",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-10-15","79",",,7","56",",,7","56",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-10-16","72",",,7","49",",,7","50",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-10-17","74",",,7","44",",,7","54",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-10-18","81",",,7","51",",,7","64",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-10-19","80",",,7","56",",,7","68",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-10-20","81",",,7","60",",,7","70",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-10-21","85",",,7","70",",,7","77",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-10-22","77",",,7","50",",,7","50",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-10-23","80",",,7","46",",,7","64",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-10-24","70",",,7","54",",,7","54",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-10-25","77",",,7","45",",,7","59",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-10-26","82",",,7","48",",,7","48",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-10-27","54",",,7","41",",,7","41",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-10-28","67",",,7","35",",,7","38",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-10-29","76",",,7","36",",,7","55",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-10-30","75",",,7","47",",,7","54",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-10-31","60",",,7","46",",,7","54",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-11-01","76",",,7","50",",,7","64",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-11-02","90",",,7","63",",,7","74",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-11-03","74",",,7","54",",,7","57",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-11-04","86",",,7","55",",,7","74",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-11-05","90",",,7","68",",,7","68",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-11-06","72",",,7","55",",,7","55",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-11-07","59",",,7","47",",,7","47",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-11-08","47",",,7","44",",,7","45",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-11-09","52",",,7","41",",,7","41",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-11-10","64",",,7","38",",,7","54",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-11-11","67",",,7","54",",,7","61",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-11-12","68",",,7","60",",,7","60",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-11-13","64",",,7","51",",,7","59",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-11-14","76",",,7","58",",,7","68",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-11-15","73",",,7","63",",,7","63",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-11-16","72",",,7","60",",,7","65",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-11-17","80",",,7","65",",,7","74",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-11-18","74",",,7","46",",,7","46",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-11-19","61",",,7","39",",,7","40",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-11-20","64",",,7","39",",,7","51",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-11-21","59",",,7","51",",,7","51",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-11-22","54",",,7","36",",,7","36",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-11-23","66",",,7","33",",,7","49",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-11-24","74",",,7","40",",,7","46",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-11-25","72",",,7","45",",,7","58",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-11-26","71",",,7","46",",,7","56",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-11-27","76",",,7","50",",,7","59",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-11-28","75",",,7","51",",,7","64",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-12-01","70",",,7","42",",,7","61",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-12-02","72",",,7","54",",,7","62",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-12-03","76",",,7","56",",,7","64",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-12-04","78",",,7","52",",,7","52",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-12-05","54",",,7","43",",,7","43",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-12-06","53",",,7","43",",,7","48",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-12-07","49",",,7","29",",,7","29",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-12-08","46",",,7","22",",,7","36",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-12-09","58",",,7","34",",,7","37",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-12-10","69",",,7","34",",,7","53",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-12-11","76",",,7","39",",,7","56",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-12-12","57",",,7","35",",,7","35",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-12-13","73",",,7","35",",,7","44",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-12-14","60",",,7","37",",,7","43",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-12-15","54",",,7","35",",,7","37",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-12-16","70",",,7","37",",,7","43",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-12-17","50",",,7","42",",,7","48",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-12-18","52",",,7","45",",,7","52",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-12-19","59",",,7","52",",,7","57",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-12-20","61",",,7","37",",,7","49",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-12-21","76",",,7","47",",,7","63",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-12-22","63",",,7","34",",,7","36",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-12-23","49",",,7","32",",,7","41",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-12-24","44",",,7","33",",,7","34",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-12-25","45",",,7","28",",,7","40",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-12-26","41",",,7","35",",,7","38",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-12-27","38",",,7","30",",,7","33",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-12-28","39",",,7","33",",,7","36",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-12-29","45",",,7","35",",,7","44",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-12-30","45",",,7","31",",,7","31",",,7,2400"
"USC00417588","RICHARDSON, TX US","2017-12-31","31",",,7","20",",,7","20",",,7,2400"
"USC00417588","RICHARDSON, TX US","2018-01-01","28",",,7","13",",,7","20",",,7,2400"
"USC00417588","RICHARDSON, TX US","2018-01-02","24",",,7","19",",,7","19",",,7,2400"
"USC00417588","RICHARDSON, TX US","2018-01-03","47",",,7","16",",,7","30",",,7,2400"
"USC00417588","RICHARDSON, TX US","2018-01-04","48",",,7","24",",,7","31",",,7,2400"
"USC00417588","RICHARDSON, TX US","2018-01-05","60",",,7","26",",,7","45",",,7,2400"
"USC00417588","RICHARDSON, TX US","2018-01-06","61",",,7","37",",,7","53",",,7,2400"
"USC00417588","RICHARDSON, TX US","2018-01-07","59",",,7","49",",,7","52",",,7,2400"
"USC00417588","RICHARDSON, TX US","2018-01-08","58",",,7","40",",,7","40",",,7,2400"
"USC00417588","RICHARDSON, TX US","2018-01-09","49",",,7","36",",,7","44",",,7,2400"
"USC00417588","RICHARDSON, TX US","2018-01-10","55",",,7","44",",,7","54",",,7,2400"
"USC00417588","RICHARDSON, TX US","2018-01-11","60",",,7","29",",,7","29",",,7,2400"
"USC00417588","RICHARDSON, TX US","2018-01-12","42",",,7","21",",,7","31",",,7,2400"
"USC00417588","RICHARDSON, TX US","2018-01-13","34",",,7","26",",,7","31",",,7,2400"
"USC00417588","RICHARDSON, TX US","2018-01-14","59",",,7","29",",,7","36",",,7,2400"
"USC00417588","RICHARDSON, TX US","2018-01-15","53",",,7","27",",,7","27",",,7,2400"
"USC00417588","RICHARDSON, TX US","2018-01-16","27",",,7","15",",,7","16",",,7,2400"
"USC00417588","RICHARDSON, TX US","2018-01-17","34",",,7","11",",,7","24",",,7,2400"
"USC00417588","RICHARDSON, TX US","2018-01-18","46",",,7","16",",,7","33",",,7,2400"
"USC00417588","RICHARDSON, TX US","2018-01-19","52",",,7","33",",,7","52",",,7,2400"
"USC00417588","RICHARDSON, TX US","2018-01-20","68",",,7","49",",,7","61",",,7,2400"
"USC00417588","RICHARDSON, TX US","2018-01-21","72",",,7","58",",,7","58",",,7,2400"
"USC00417588","RICHARDSON, TX US","2018-01-22","59",",,7","42",",,7","44",",,7,2400"
"USC00417588","RICHARDSON, TX US","2018-01-23","56",",,7","35",",,7","40",",,7,2400"
"USC00417588","RICHARDSON, TX US","2018-01-24","63",",,7","31",",,7","43",",,7,2400"
"USC00417588","RICHARDSON, TX US","2018-01-25","65",",,7","32",",,7","53",",,7,2400"
"USC00417588","RICHARDSON, TX US","2018-01-26","63",",,7","47",",,7","61",",,7,2400"
"USC00417588","RICHARDSON, TX US","2018-01-27","64",",,7","50",",,7","50",",,7,2400"
"USC00417588","RICHARDSON, TX US","2018-01-28","65",",,7","41",",,7","46",",,7,2400"
"USC00417588","RICHARDSON, TX US","2018-01-29","54",",,7","35",",,7","36",",,7,2400"
"USC00417588","RICHARDSON, TX US","2018-01-30","60",",,7","30",",,7","51",",,7,2400"
"USC00417588","RICHARDSON, TX US","2018-01-31","72",",,7","41",",,7","59",",,7,2400"
